OTU_ID,SuperKingdom,Phylum,Class,Order,Family,Genus,Species
OTU2671,Eukaryota,Chordata,,,,,
OTU2672,Eukaryota,,,,,,
OTU2673,Eukaryota,,,,,,
OTU2674,Eukaryota,,,,,,
OTU2675,Eukaryota,,,,,,
OTU2676,Eukaryota,,,,,,
OTU2677,Eukaryota,,,,,,
OTU2678,Eukaryota,,,,,,
OTU2679,Eukaryota,,,,,,
OTU268,Eukaryota,,,,,,
OTU2680,Eukaryota,,,,,,
OTU2681,Eukaryota,,,,,,
OTU2682,Eukaryota,,,,,,
OTU2683,Eukaryota,,,,,,
OTU2684,Eukaryota,,,,,,
OTU2685,Eukaryota,,,,,,
OTU2686,Eukaryota,,,,,,
OTU2687,Eukaryota,,,,,,
OTU2688,Eukaryota,,,,,,
OTU2689,Eukaryota,,,,,,
OTU269,Eukaryota,,,,,,
OTU2690,Eukaryota,,,,,,
OTU2691,Eukaryota,,,,,,
OTU2692,Eukaryota,,,,,,
OTU2693,Eukaryota,,,,,,
OTU2694,Eukaryota,,,,,,
OTU2695,Eukaryota,,,,,,
OTU2696,Eukaryota,,,,,,
OTU2697,Eukaryota,,,,,,
OTU2698,Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,,
OTU2699,Eukaryota,,,,,,
OTU27,Eukaryota,,,,,,
OTU270,Eukaryota,,,,,,
OTU2700,Eukaryota,,,,,,
OTU2701,Eukaryota,,,,,,
OTU2702,Eukaryota,Chordata,,,,,
OTU2703,Eukaryota,,,,,,
OTU2704,Eukaryota,,,,,,
OTU2705,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,,,
OTU2706,Eukaryota,,,,,,
OTU2707,Eukaryota,,,,,,
OTU2708,Eukaryota,,,,,,
OTU2709,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Zonosagitta,Zonosagitta nagae
OTU271,Eukaryota,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
OTU2710,Eukaryota,,,,,,
OTU2711,Eukaryota,,,,,,
OTU2712,Eukaryota,,,,,,
OTU2713,Eukaryota,,,,,,
OTU2714,Eukaryota,,,,,,
OTU2715,Eukaryota,,,,,,
OTU2716,Eukaryota,,,,,,
OTU2717,Eukaryota,,,,,,
OTU2718,Eukaryota,,,,,,
OTU2719,Eukaryota,,,,,,
OTU272,Eukaryota,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,Clio pyramidata
OTU2720,Eukaryota,,,,,,
OTU2721,Eukaryota,Oomycota,,,,,
OTU2722,Eukaryota,,,,,,
OTU2723,Eukaryota,,,,,,
OTU2724,Eukaryota,,,,,,
OTU2725,Eukaryota,,,,,,
OTU2726,Eukaryota,,,,,,
OTU2727,Eukaryota,,,,,,
OTU2728,Eukaryota,,,,,,
OTU2729,Eukaryota,,,,,,
OTU273,Eukaryota,,,,,,
OTU2730,Eukaryota,,,,,,
OTU2731,Eukaryota,,,,,,
OTU2732,Eukaryota,,,,,,
OTU2733,Eukaryota,,,,,,
OTU2734,Eukaryota,,,,,,
OTU2735,Eukaryota,,,,,,
OTU2736,Eukaryota,,,,,,
OTU274,Eukaryota,,,,,,
OTU275,Eukaryota,,,,,,
OTU276,Eukaryota,,,,,,
OTU277,Eukaryota,,,,,,
OTU278,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudonitzschia,Pseudonitzschia decipiens
OTU279,Eukaryota,,,,,,
OTU28,Eukaryota,,,,,,
OTU280,Eukaryota,,,,,,
OTU281,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU282,Eukaryota,,,,,,
OTU283,Eukaryota,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella fousta
OTU284,Eukaryota,,,,,,
OTU285,Eukaryota,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,Teleaulax_amphioxeia
OTU286,Eukaryota,,,,,,
OTU287,Eukaryota,,,,,,
OTU288,Eukaryota,,,,,,
OTU289,Eukaryota,,,,,,
OTU29,Eukaryota,,,,,,
OTU290,Eukaryota,,,,,,
OTU291,Eukaryota,,,,,,
OTU292,Eukaryota,,,,,,
OTU293,Eukaryota,,,,,,
OTU294,Eukaryota,,,,,,
OTU295,Eukaryota,,,,,,
OTU296,Eukaryota,,,,,,
OTU297,Eukaryota,,,,,,
OTU298,Eukaryota,,Phaeophyceae,Ectocarpales,,,
OTU299,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU3,Eukaryota,Oomycota,,Pythiales,Pythiaceae,Pythium,
OTU30,Eukaryota,,,,,,
OTU300,Eukaryota,,,,,,
OTU301,Eukaryota,,,,,,
OTU302,Eukaryota,,,,,,
OTU303,Eukaryota,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon mariensis
OTU304,Eukaryota,,,,,,
OTU305,Eukaryota,,,,,,
OTU306,Eukaryota,,,Apusomonadida,Apusomonadidae,Thecamonas,
OTU307,Eukaryota,,,,,,
OTU308,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,Brevilegnia,Brevilegnia_unisperma
OTU309,Eukaryota,,,,,,
OTU31,Eukaryota,,,,,,
OTU310,Eukaryota,,,,,,
OTU311,Eukaryota,,,,,,
OTU312,Eukaryota,,,,,,
OTU313,Eukaryota,,,,,,
OTU314,Eukaryota,,,,,,
OTU315,Eukaryota,,,,,,
OTU316,Eukaryota,,,,,,
OTU317,Eukaryota,,,,,,
OTU318,Eukaryota,,,,,,
OTU319,Eukaryota,Oomycota,,,,,
OTU32,Eukaryota,,,,,,
OTU320,Eukaryota,,,,,,
OTU321,Eukaryota,,,,,,
OTU322,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,,
OTU323,Eukaryota,,,,,,
OTU324,Eukaryota,,,,,,
OTU325,Eukaryota,,,,,,
OTU326,Eukaryota,,Pelagophyceae,Pelagomonadales,,Pelagomonas,Pelagomonas_calceolata
OTU327,Eukaryota,,,,,,
OTU328,Eukaryota,,,,,,
OTU329,Eukaryota,,,,,,
OTU33,Eukaryota,,,,,,
OTU330,Eukaryota,,,,,,
OTU331,Eukaryota,,,,,,
OTU332,Eukaryota,,,,,,
OTU333,Eukaryota,,,,,,
OTU334,Eukaryota,,,,,,
OTU335,Eukaryota,,,,,,
OTU336,Eukaryota,,,,,,
OTU337,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU338,Eukaryota,,Phaeophyceae,,,,
OTU339,Eukaryota,,,,,,
OTU34,Eukaryota,,,,,,
OTU340,Eukaryota,,,,,,
OTU341,Eukaryota,Arthropoda,Insecta,,,,
OTU342,Eukaryota,,,,,,
OTU343,Eukaryota,,,,,,
OTU344,Eukaryota,,,,,,
OTU345,Eukaryota,,,,,,
OTU346,Eukaryota,,,,,,
OTU347,Eukaryota,,,,,,
OTU348,Eukaryota,,,,,,
OTU349,Eukaryota,,,,,,
OTU35,Eukaryota,,,,,,
OTU350,Eukaryota,,,,,,
OTU351,Eukaryota,,,,,,
OTU352,Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Chlorella,
OTU353,Eukaryota,Oomycota,,,,,
OTU354,Eukaryota,,,,,,
OTU355,Eukaryota,,,,,,
OTU356,Eukaryota,,,,,,
OTU357,Eukaryota,,,,,,
OTU358,Eukaryota,Chlorophyta,,,,,
OTU359,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,,
OTU36,Eukaryota,,,,,,
OTU360,Eukaryota,,,,,,
OTU361,Eukaryota,,,,,,
OTU362,Eukaryota,,,,,,
OTU363,Eukaryota,,,,,,
OTU364,Eukaryota,Chlorophyta,,,,,
OTU365,Eukaryota,,,,,,
OTU366,Eukaryota,,,,,,
OTU367,Eukaryota,,,,,,
OTU368,Eukaryota,,,,,,
OTU369,Eukaryota,,,,,,
OTU37,Eukaryota,,,,,,
OTU370,Eukaryota,,,,,,
OTU371,Eukaryota,,,,,,
OTU372,Eukaryota,,,,,,
OTU373,Eukaryota,,,,Collodictyonidae,Diphylleia,Diphylleia_rotans
OTU374,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Lenormandia,
OTU375,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,
OTU376,Eukaryota,,,,,,
OTU377,Eukaryota,,,,,,
OTU378,Eukaryota,,,,,,
OTU379,Eukaryota,,,,,,
OTU38,Eukaryota,,,,,,
OTU380,Eukaryota,,,,,,
OTU381,Eukaryota,,,,,,
OTU382,Eukaryota,,,,,,
OTU383,Eukaryota,,,,,,
OTU384,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Scherffelia,Scherffelia dubia
OTU385,Eukaryota,,,,,,
OTU386,Eukaryota,,,,,,
OTU387,Eukaryota,,,,,,
OTU388,Eukaryota,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,Rhodymenia norfolkensis
OTU389,Eukaryota,,,,,,
OTU39,Eukaryota,Basidiomycota,Agaricomycetes,,,,
OTU390,Eukaryota,,,,,,
OTU391,Eukaryota,,,,,,
OTU392,Eukaryota,,,,,,
OTU393,Eukaryota,,,,,,
OTU394,Eukaryota,,,,,,
OTU395,Eukaryota,,,,,,
OTU396,Eukaryota,,,,,,
OTU397,Eukaryota,,,,,,
OTU398,Eukaryota,,,,,,
OTU399,Eukaryota,,,,,,
OTU4,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU40,Eukaryota,Arthropoda,,,,,
OTU400,Eukaryota,,,,,,
OTU401,Eukaryota,Arthropoda,Insecta,,,,
OTU402,Eukaryota,,,,,,
OTU403,Eukaryota,,,,,,
OTU404,Eukaryota,,,,,,
OTU405,Eukaryota,Arthropoda,,,,,
OTU406,Eukaryota,,,,,,
OTU407,Eukaryota,,,,,,
OTU408,Eukaryota,,,,,,
OTU409,Eukaryota,,,,,,
OTU41,Eukaryota,,,,,,
OTU410,Eukaryota,Oomycota,,Pythiales,Pythiaceae,Pythium,
OTU411,Eukaryota,,,,,,
OTU412,Eukaryota,,Bolidophyceae,Parmales,Triparmaceae,Triparma,Triparma_laevis
OTU413,Eukaryota,,,,,,
OTU414,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,Saprolegnia,
OTU415,Eukaryota,,,,,,
OTU416,Eukaryota,,,,,,
OTU417,Eukaryota,,,,,,
OTU418,Eukaryota,,,,,,
OTU419,Eukaryota,,,,,,
OTU42,Eukaryota,Chlorophyta,,,,,
OTU420,Eukaryota,,,,,,
OTU421,Eukaryota,,,,,,
OTU422,Eukaryota,,,,,,
OTU423,Eukaryota,,,,,,
OTU424,Eukaryota,,,,,,
OTU425,Eukaryota,,,,,,
OTU426,Eukaryota,,,,,,
OTU427,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Centrarchidae,Micropterus,
OTU428,Eukaryota,,,,,,
OTU429,Eukaryota,,,,,,
OTU43,Eukaryota,,,,,,
OTU430,Eukaryota,,,,,,
OTU431,Eukaryota,,,,,,
OTU432,Eukaryota,,,,,,
OTU433,Eukaryota,Arthropoda,Insecta,Lepidoptera,Psychidae,Hyaloscotes,Hyaloscotes pithopoera
OTU434,Eukaryota,,,,,,
OTU435,Eukaryota,,,,,,
OTU436,Eukaryota,,,,,,
OTU437,Eukaryota,,,,,,
OTU438,Eukaryota,,,,,,
OTU439,Eukaryota,,,,,,
OTU44,Eukaryota,,,,,,
OTU440,Eukaryota,,,,,,
OTU441,Eukaryota,,,,,,
OTU442,Eukaryota,,,,,,
OTU443,Eukaryota,,,,,,
OTU444,Eukaryota,Mollusca,,,,,
OTU445,Eukaryota,,,,,,
OTU446,Eukaryota,,,,,,
OTU447,Eukaryota,,,,,,
OTU448,Eukaryota,,,,,,
OTU449,Eukaryota,,,,,,
OTU45,Eukaryota,,,,,,
OTU450,Eukaryota,,,,,,
OTU451,Eukaryota,,,,,,
OTU452,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU453,Eukaryota,,,,,,
OTU454,Eukaryota,,,,,,
OTU455,Eukaryota,,Chrysophyceae,Chromulinales,Chromulinaceae,Chromulinospumella,Chromulinospumella_sphaerica
OTU456,Eukaryota,,,,,,
OTU457,Eukaryota,,,,,,
OTU458,Eukaryota,,,,,,
OTU459,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
OTU46,Eukaryota,Bacillariophyta,,,,,
OTU460,Eukaryota,,,,,,
OTU461,Eukaryota,,,,,,
OTU462,Eukaryota,,,,,,
OTU463,Eukaryota,,,,,,
OTU464,Eukaryota,,,,,,
OTU465,Eukaryota,,,,,,
OTU466,Eukaryota,,,,,,
OTU467,Eukaryota,,,,,,
OTU468,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,
OTU469,Eukaryota,,,,,,
OTU47,Eukaryota,,,,,,
OTU470,Eukaryota,,,,,,
OTU471,Eukaryota,,Phaeophyceae,Ectocarpales,Acinetosporaceae,Hincksia,Hincksia_granulosa
OTU472,Eukaryota,,,,,,
OTU473,Eukaryota,,,,,,
OTU474,Eukaryota,,,,,,
OTU475,Eukaryota,,Phaeophyceae,Fucales,Durvillaeaceae,Durvillaea,
OTU476,Eukaryota,Oomycota,,,,,
OTU477,Eukaryota,,,,,,
OTU478,Eukaryota,,,,,,
OTU479,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia anatoliensis
OTU48,Eukaryota,,,,,,
OTU480,Eukaryota,,,,,,
OTU481,Eukaryota,,Phaeophyceae,Ectocarpales,Chordariaceae,,
OTU482,Eukaryota,,,,,,
OTU483,Eukaryota,,,,,,
OTU484,Eukaryota,,,,,,
OTU485,Eukaryota,,,,,,
OTU486,Eukaryota,,,,,,
OTU487,Eukaryota,,,,,,
OTU488,Eukaryota,,,,,,
OTU489,Eukaryota,,,,,,
OTU49,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU490,Eukaryota,,,,,,
OTU491,Eukaryota,,,,,,
OTU492,Eukaryota,,,,,,
OTU493,Eukaryota,,,,,,
OTU494,Eukaryota,,,,,,
OTU495,Eukaryota,,,,,,
OTU496,Eukaryota,Arthropoda,Arachnida,Sarcoptiformes,Acaridae,Tyrophagus,Tyrophagus putrescentiae
OTU497,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU498,Eukaryota,,,,,,
OTU499,Eukaryota,,,,,,
OTU5,Eukaryota,,,,,,
OTU50,Eukaryota,,,,,,
OTU500,Eukaryota,,,,,,
OTU501,Eukaryota,,,,,,
OTU502,Eukaryota,,,,,,
OTU503,Eukaryota,,,,,,
OTU504,Eukaryota,,,,,,
OTU505,Eukaryota,,,,,,
OTU506,Eukaryota,,,,,,
OTU507,Eukaryota,,,,,,
OTU508,Eukaryota,,,,,,
OTU509,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU51,Eukaryota,,,,,,
OTU510,Eukaryota,Arthropoda,,,,,
OTU511,Eukaryota,,,,,,
OTU512,Eukaryota,,,,,,
OTU513,Eukaryota,Arthropoda,,,,,
OTU514,Eukaryota,Oomycota,,Pythiales,Pythiaceae,Salispina,Salispina_spinosa
OTU515,Eukaryota,,,,,,
OTU516,Eukaryota,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,
OTU517,Eukaryota,,,,,,
OTU518,Eukaryota,,,,,,
OTU519,Eukaryota,,,,,,
OTU52,Eukaryota,,,,,,
OTU520,Eukaryota,,,,,,
OTU521,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU522,Eukaryota,,,,,,
OTU523,Eukaryota,,,,,,
OTU524,Eukaryota,,,,,,
OTU525,Eukaryota,,,,,,
OTU526,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphididae,Coloradoa,Coloradoa rufomaculata
OTU527,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,
OTU528,Eukaryota,,,,,,
OTU529,Eukaryota,,,,,,
OTU53,Eukaryota,Chlorophyta,,,Pycnococcaceae,Pycnococcus,Pycnococcus_provasolii
OTU530,Eukaryota,,,,,,
OTU531,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU532,Eukaryota,,,,,,
OTU533,Eukaryota,,,,,,
OTU534,Eukaryota,,,,,,
OTU535,Eukaryota,,,,,,
OTU536,Eukaryota,,,,,,
OTU537,Eukaryota,,,,,,
OTU538,Eukaryota,,,,,,
OTU539,Eukaryota,,,,,,
OTU54,Eukaryota,Oomycota,,Pythiales,Pythiaceae,,
OTU540,Eukaryota,,,,,,
OTU541,Eukaryota,,,,,,
OTU542,Eukaryota,,,,,,
OTU543,Eukaryota,,,,,,
OTU544,Eukaryota,,,,,,
OTU545,Eukaryota,,,,,,
OTU546,Eukaryota,,,,,,
OTU547,Eukaryota,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Entomobrya,Entomobrya multifasciata
OTU548,Eukaryota,,,,,,
OTU549,Eukaryota,,,,,,
OTU55,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU550,Eukaryota,,,,,,
OTU551,Eukaryota,,,,,,
OTU552,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU553,Eukaryota,,,,,,
OTU554,Eukaryota,,,,,,
OTU555,Eukaryota,,,,,,
OTU556,Eukaryota,,,,,,
OTU557,Eukaryota,,,,,,
OTU558,Eukaryota,Arthropoda,,,,,
OTU559,Eukaryota,,,,,,
OTU56,Eukaryota,,,,,,
OTU560,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU561,Eukaryota,,,,,,
OTU562,Eukaryota,,,,,,
OTU563,Eukaryota,,,,,,
OTU564,Eukaryota,,,,,,
OTU565,Eukaryota,,,,,,
OTU566,Eukaryota,,,,,,
OTU567,Eukaryota,,,,,,
OTU568,Eukaryota,Arthropoda,Insecta,,,Odonata,
OTU569,Eukaryota,,,,,,
OTU57,Eukaryota,,,,,,
OTU570,Eukaryota,,,,,,
OTU571,Eukaryota,,,,,,
OTU572,Eukaryota,,,,,,
OTU573,Eukaryota,,,,,,
OTU574,Eukaryota,,,,,,
OTU575,Eukaryota,,,,,,
OTU576,Eukaryota,Oomycota,,,,,
OTU577,Eukaryota,,,,,,
OTU578,Eukaryota,,,,,,
OTU579,Eukaryota,,,,,,
OTU58,Eukaryota,,,,,,
OTU580,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,,,
OTU581,Eukaryota,,,,,,
OTU582,Eukaryota,,,,,,
OTU583,Eukaryota,,,,,,
OTU584,Eukaryota,,,,,,
OTU585,Eukaryota,,,,,,
OTU586,Eukaryota,,,,,,
OTU587,Eukaryota,Oomycota,,Pythiales,Pythiaceae,,
OTU588,Eukaryota,,,,,,
OTU589,Eukaryota,,,,,,
OTU59,Eukaryota,,,,,,
OTU590,Eukaryota,,,,,,
OTU591,Eukaryota,,,,,,
OTU592,Eukaryota,,,,,,
OTU593,Eukaryota,,,,,,
OTU594,Eukaryota,,,,,,
OTU595,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema pseudocostatum
OTU596,Eukaryota,,,,,,
OTU597,Eukaryota,,,,,,
OTU598,Eukaryota,,,,,,
OTU599,Eukaryota,,,,,,
OTU6,Eukaryota,,,,,,
OTU60,Eukaryota,,,,,,
OTU600,Eukaryota,,,,,,
OTU601,Eukaryota,,,,,,
OTU602,Eukaryota,,,,,,
OTU603,Eukaryota,,,,,,
OTU604,Eukaryota,,,,,,
OTU605,Eukaryota,,,,,,
OTU606,Eukaryota,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Asplanchna intermedia
OTU607,Eukaryota,Basidiomycota,Agaricomycetes,,,,
OTU608,Eukaryota,,,,,,
OTU609,Eukaryota,,,,,,
OTU61,Eukaryota,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Neogoniolithon,Neogoniolithon megalocystum
OTU610,Eukaryota,,,,,,
OTU611,Eukaryota,,,,,,
OTU612,Eukaryota,,,,,,
OTU613,Eukaryota,,,,,,
OTU614,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU615,Eukaryota,,,,,,
OTU616,Eukaryota,,,,,,
OTU617,Eukaryota,,,,,,
OTU618,Eukaryota,,,,,,
OTU619,Eukaryota,,,,,,
OTU62,Eukaryota,,,,,,
OTU620,Eukaryota,,,,,,
OTU621,Eukaryota,,,,,,
OTU622,Eukaryota,,,,,,
OTU623,Eukaryota,,,,,,
OTU624,Eukaryota,,,,,,
OTU625,Eukaryota,,,,,,
OTU626,Eukaryota,,,,,,
OTU627,Eukaryota,,,,,,
OTU628,Eukaryota,,,,,,
OTU629,Eukaryota,,,,,,
OTU63,Eukaryota,,,,,,
OTU630,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Thryssa,
OTU631,Eukaryota,,,,,,
OTU632,Eukaryota,,,,,,
OTU633,Eukaryota,,,,,,
OTU634,Eukaryota,,,,,,
OTU635,Eukaryota,,,,,,
OTU636,Eukaryota,,,,,,
OTU637,Eukaryota,,,,,,
OTU638,Eukaryota,,,,,,
OTU639,Eukaryota,,,,,,
OTU64,Eukaryota,,,,,,
OTU640,Eukaryota,,,,,,
OTU641,Eukaryota,,,,,,
OTU642,Eukaryota,,,,,,
OTU643,Eukaryota,,,,,,
OTU644,Eukaryota,,,,,,
OTU645,Eukaryota,,,,,,
OTU646,Eukaryota,,,,,,
OTU647,Eukaryota,,,,,,
OTU648,Eukaryota,,,,,,
OTU649,Eukaryota,Streptophyta,Zygnemophyceae,,,,
OTU65,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,
OTU650,Eukaryota,Basidiomycota,,,,,
OTU651,Eukaryota,Bacillariophyta,,,,,
OTU652,Eukaryota,,,,,,
OTU653,Eukaryota,,,,,,
OTU654,Eukaryota,,,,,,
OTU655,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,Achlya_2,
OTU656,Eukaryota,,,,,,
OTU657,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,,
OTU658,Eukaryota,Gastrotricha,,Chaetonotida,Chaetonotidae,,
OTU659,Eukaryota,,,,,,
OTU66,Eukaryota,,,,,,
OTU660,Eukaryota,,,,,,
OTU661,Eukaryota,,,,,,
OTU662,Eukaryota,,,,,,
OTU663,Eukaryota,,,,,,
OTU664,Eukaryota,,,,,,
OTU665,Eukaryota,,,,,,
OTU666,Eukaryota,,,,,,
OTU667,Eukaryota,Oomycota,,Pythiales,Pythiaceae,Salispina,Salispina_spinosa
OTU668,Eukaryota,,,,,,
OTU669,Eukaryota,,,,,,
OTU67,Eukaryota,,,,,,
OTU670,Eukaryota,,,,,,
OTU671,Eukaryota,,,,,,
OTU672,Eukaryota,,,,,,
OTU673,Eukaryota,,,,,,
OTU674,Eukaryota,,,,,,
OTU675,Eukaryota,,,,,,
OTU676,Eukaryota,,,,,,
OTU677,Eukaryota,,,,,,
OTU678,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,,
OTU679,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,,,
OTU68,Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,,,
OTU680,Eukaryota,,,,,,
OTU681,Eukaryota,,,,,,
OTU682,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Macrolepiota fuliginosa
OTU683,Eukaryota,,,,,,
OTU684,Eukaryota,,,,,,
OTU685,Eukaryota,,,,,,
OTU686,Eukaryota,,,,,,
OTU687,Eukaryota,,,,,,
OTU688,Eukaryota,,,,,,
OTU689,Eukaryota,,,,,,
OTU69,Eukaryota,,,,,,
OTU690,Eukaryota,,,,,,
OTU691,Eukaryota,,,,,,
OTU692,Eukaryota,,,,,,
OTU693,Eukaryota,,,,,,
OTU694,Eukaryota,,,,,,
OTU695,Eukaryota,,,,,,
OTU696,Eukaryota,,,,,,
OTU697,Eukaryota,,,,,,
OTU698,Eukaryota,,,,,,
OTU699,Eukaryota,,,,,,
OTU7,Eukaryota,,,,,,
OTU70,Eukaryota,,,,,,
OTU700,Eukaryota,,,,,,
OTU701,Eukaryota,,,,,,
OTU702,Eukaryota,,,,,,
OTU703,Eukaryota,,,,,,
OTU704,Eukaryota,,,,,,
OTU705,Eukaryota,,,,,,
OTU706,Eukaryota,Arthropoda,,,,,
OTU707,Eukaryota,,,,,,
OTU708,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,,
OTU709,Eukaryota,,,,,,
OTU71,Eukaryota,,,,,,
OTU710,Eukaryota,,,,,,
OTU711,Eukaryota,,,,,,
OTU712,Eukaryota,,,,,,
OTU713,Eukaryota,,,,,,
OTU714,Eukaryota,,,,,,
OTU715,Eukaryota,,,,,,
OTU716,Eukaryota,,,,,,
OTU717,Eukaryota,,,,,,
OTU718,Eukaryota,,,,,,
OTU719,Eukaryota,,,,,,
OTU72,Eukaryota,,,,,,
OTU720,Eukaryota,,,,,,
OTU721,Eukaryota,,,,,,
OTU722,Eukaryota,,,,,,
OTU723,Eukaryota,,,,,,
OTU724,Eukaryota,,,,,,
OTU725,Eukaryota,,,,,,
OTU726,Eukaryota,Rhodophyta,Florideophyceae,,,,
OTU727,Eukaryota,,,,,,
OTU728,Eukaryota,,,,,,
OTU729,Eukaryota,Oomycota,,Saprolegniales,Saprolegniaceae,,
OTU73,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
OTU730,Eukaryota,,,,,,
OTU731,Eukaryota,,,,,,
OTU732,Eukaryota,,,,,,
OTU733,Eukaryota,,,,,,
OTU734,Eukaryota,,,,,,
OTU735,Eukaryota,,,,,,
OTU736,Eukaryota,,,,,,
OTU737,Eukaryota,,,,,,
OTU738,Eukaryota,,,,,,
OTU739,Eukaryota,,,,,,
OTU74,Eukaryota,,,,,,
OTU740,Eukaryota,,,,,,
OTU741,Eukaryota,,,,,,
OTU742,Eukaryota,,,,,,
OTU743,Eukaryota,,,Apusomonadida,Apusomonadidae,Thecamonas,
OTU744,Eukaryota,,,,,,
OTU745,Eukaryota,Arthropoda,,,,,
OTU746,Eukaryota,,,,,,
OTU747,Eukaryota,,,,,,
OTU748,Eukaryota,,,,,,
OTU749,Eukaryota,,,,,,
OTU75,Eukaryota,,,,,,
OTU750,Eukaryota,,,,,,
OTU751,Eukaryota,,,,,,
OTU752,Eukaryota,,,,,,
OTU753,Eukaryota,,,,,,
OTU754,Eukaryota,,,,,,
OTU755,Eukaryota,,,,,,
OTU756,Eukaryota,,,,,,
OTU757,Eukaryota,,,,,,
OTU758,Eukaryota,,,,,,
OTU759,Eukaryota,,,,,,
OTU76,Eukaryota,,Chrysophyceae,Chromulinales,Chromulinaceae,Spumella,Spumella_vulgaris
OTU760,Eukaryota,,,,,,
OTU761,Eukaryota,,,,,,
OTU762,Eukaryota,,,,,,
OTU763,Eukaryota,,,,,,
OTU764,Eukaryota,Oomycota,,,,,
OTU765,Eukaryota,,,,,,
OTU766,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Lacernidae,Arthropoma,Arthropoma inarmata
OTU767,Eukaryota,,,,,,
