OTU_ID	NCBI_SuperKingdom	NCBI_Phylum	NCBI_Class	NCBI_Order	NCBI_Family	NCBI_Genus	NCBI_Species	lowest_taxa_annotation	kingdom	phylum	class	order	family	genus	species	scientificName	taxonRank	verbatimIdentification
2546	OTU827	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2547	OTU828	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2548	OTU829	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2549	OTU83	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2550	OTU830	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2551	OTU831	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2552	OTU832	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2553	OTU833	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2554	OTU834	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2555	OTU835	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2556	OTU836	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2557	OTU837	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2558	OTU838	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2559	OTU839	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae			Bacillariaceae	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae			Bacillariaceae	family	NCBI_annotation|do:Eukaryota|p:Bacillariophyta|c:Bacillariophyceae|o:Bacillariales|f:Bacillariaceae|g:NA|s:NA
2560	OTU84	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2561	OTU840	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2562	OTU841	Eukaryota	Arthropoda	Insecta	Diptera				Diptera										NCBI_annotation|do:Eukaryota|p:Arthropoda|c:Insecta|o:Diptera|f:NA|g:NA|s:NA
2563	OTU842	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2564	OTU843	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2565	OTU844	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2566	OTU845	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2567	OTU846	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2568	OTU847	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2569	OTU848	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2570	OTU849	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2571	OTU85	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2572	OTU850	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2573	OTU851	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2574	OTU852	Eukaryota		Phaeophyceae					Phaeophyceae	Chromista	Ochrophyta	Phaeophyceae					Phaeophyceae	class	NCBI_annotation|do:Eukaryota|p:NA|c:Phaeophyceae|o:NA|f:NA|g:NA|s:NA
2575	OTU853	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2576	OTU854	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2577	OTU855	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2578	OTU856	Eukaryota	Rhodophyta	Florideophyceae					Florideophyceae	Plantae	Rhodophyta	Florideophyceae					Florideophyceae	class	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:NA|f:NA|g:NA|s:NA
2579	OTU857	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2580	OTU858	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2581	OTU859	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2582	OTU86	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2583	OTU860	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2584	OTU861	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2585	OTU862	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2586	OTU863	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2587	OTU864	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2588	OTU865	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2589	OTU866	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2590	OTU867	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2591	OTU868	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2593	OTU87	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2594	OTU870	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2595	OTU871	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2596	OTU872	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2597	OTU873	Eukaryota	Rhodophyta	Florideophyceae					Florideophyceae	Plantae	Rhodophyta	Florideophyceae					Florideophyceae	class	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:NA|f:NA|g:NA|s:NA
2598	OTU874	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2599	OTU875	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2600	OTU876	Eukaryota	Arthropoda	Hexanauplia	Siphonostomatoida	Caligidae	Caligus		Caligus	Animalia	Arthropoda	Copepoda	Siphonostomatoida	Caligidae	Caligus		Caligus Müller O.F., 1785	genus	NCBI_annotation|do:Eukaryota|p:Arthropoda|c:Hexanauplia|o:Siphonostomatoida|f:Caligidae|g:Caligus|s:NA
2601	OTU877	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2602	OTU878	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2603	OTU879	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2604	OTU88	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia palea	Nitzschia palea	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia palea	Nitzschia palea (Kützing) W.Smith, 1856	species	NCBI_annotation|do:Eukaryota|p:Bacillariophyta|c:Bacillariophyceae|o:Bacillariales|f:Bacillariaceae|g:Nitzschia|s:Nitzschia palea
2605	OTU880	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2606	OTU881	Eukaryota		Cryptophyceae	Kathablepharidacea	Katablepharidaceae	Leucocryptos	Leucocryptos_marina	Leucocryptos_marina	Chromista	Cryptophyta	Katablepharidophyceae		Katablepharidaceae	Leucocryptos	Leucocryptos marina	Leucocryptos marina (Braarud) Butcher, 1967	species	NCBI_annotation|do:Eukaryota|p:NA|c:Cryptophyceae|o:Kathablepharidacea|f:Katablepharidaceae|g:Leucocryptos|s:Leucocryptos_marina
2607	OTU882	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2608	OTU883	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2609	OTU884	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2610	OTU885	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2611	OTU886	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2612	OTU887	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2613	OTU888	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2614	OTU889	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2615	OTU89	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2616	OTU890	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae			Mucoraceae	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae			Mucoraceae	family	NCBI_annotation|do:Eukaryota|p:Mucoromycota|c:Mucoromycetes|o:Mucorales|f:Mucoraceae|g:NA|s:NA
2617	OTU891	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2618	OTU892	Eukaryota	Rotifera	Eurotatoria	Ploima	Brachionidae	Brachionus	Brachionus calyciflorus	Brachionus calyciflorus	Animalia	Rotifera	Eurotatoria	Ploima	Brachionidae	Brachionus	Brachionus calyciflorus	Brachionus calyciflorus Pallas, 1766	species	NCBI_annotation|do:Eukaryota|p:Rotifera|c:Eurotatoria|o:Ploima|f:Brachionidae|g:Brachionus|s:Brachionus calyciflorus
2619	OTU893	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2620	OTU894	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2621	OTU895	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2622	OTU896	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2623	OTU897	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2624	OTU898	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2625	OTU899	Eukaryota	Rhodophyta						Rhodophyta	Plantae	Rhodophyta						Rhodophyta	phylum	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:NA|o:NA|f:NA|g:NA|s:NA
2626	OTU9	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2627	OTU90	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2628	OTU900	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2629	OTU901	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2630	OTU902	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2631	OTU903	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2632	OTU904	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2633	OTU905	Eukaryota	Rhodophyta	Florideophyceae					Florideophyceae	Plantae	Rhodophyta	Florideophyceae					Florideophyceae	class	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:NA|f:NA|g:NA|s:NA
2634	OTU906	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2635	OTU907	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2636	OTU908	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula		Rhodotorula	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula		Rhodotorula F.C.Harrison, 1927	genus	NCBI_annotation|do:Eukaryota|p:Basidiomycota|c:Microbotryomycetes|o:Sporidiobolales|f:Sporidiobolaceae|g:Rhodotorula|s:NA
2637	OTU909	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2638	OTU91	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2639	OTU910	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2640	OTU911	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2641	OTU912	Eukaryota	Rhodophyta	Florideophyceae					Florideophyceae	Plantae	Rhodophyta	Florideophyceae					Florideophyceae	class	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:NA|f:NA|g:NA|s:NA
2642	OTU913	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2643	OTU914	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2644	OTU915	Eukaryota	Mollusca	Gastropoda	Neogastropoda				Neogastropoda	Animalia	Mollusca	Gastropoda	Neogastropoda				Neogastropoda	order	NCBI_annotation|do:Eukaryota|p:Mollusca|c:Gastropoda|o:Neogastropoda|f:NA|g:NA|s:NA
2645	OTU916	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2646	OTU917	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2647	OTU918	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2648	OTU919	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2649	OTU92	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2650	OTU920	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2651	OTU921	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae			Ceramiaceae	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae			Ceramiaceae	family	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:Ceramiales|f:Ceramiaceae|g:NA|s:NA
2652	OTU922	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2653	OTU923	Eukaryota	Arthropoda						Arthropoda	Animalia	Arthropoda						Arthropoda	phylum	NCBI_annotation|do:Eukaryota|p:Arthropoda|c:NA|o:NA|f:NA|g:NA|s:NA
2654	OTU924	Eukaryota	Oomycota		Myzocytiopsidales	Myzocytiopsidaceae	Chlamydomyzium	Chlamydomyzium_anomalum	Chlamydomyzium_anomalum	Chromista	Oomycota	Peronosporea	Peronosporales	Myzocytiopsidaceae	Chlamydomyzium	Chlamydomyzium anomalum	Chlamydomyzium anomalum (G.L.Barron) M.W.Dick	species	NCBI_annotation|do:Eukaryota|p:Oomycota|c:NA|o:Myzocytiopsidales|f:Myzocytiopsidaceae|g:Chlamydomyzium|s:Chlamydomyzium_anomalum
2655	OTU925	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2656	OTU926	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia palea	Nitzschia palea	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia palea	Nitzschia palea (Kützing) W.Smith, 1856	species	NCBI_annotation|do:Eukaryota|p:Bacillariophyta|c:Bacillariophyceae|o:Bacillariales|f:Bacillariaceae|g:Nitzschia|s:Nitzschia palea
2657	OTU927	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2658	OTU928	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2659	OTU929	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2660	OTU93	Eukaryota	Oomycota						Oomycota	Chromista	Oomycota						Oomycota	phylum	NCBI_annotation|do:Eukaryota|p:Oomycota|c:NA|o:NA|f:NA|g:NA|s:NA
2661	OTU930	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2662	OTU931	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2663	OTU932	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2664	OTU933	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2665	OTU934	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Solieriaceae	Sarconema	Sarconema scinaioides	Sarconema scinaioides	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Solieriaceae	Sarconema	Sarconema scinaioides	Sarconema scinaioides	species	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:Gigartinales|f:Solieriaceae|g:Sarconema|s:Sarconema scinaioides
2666	OTU935	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2667	OTU936	Eukaryota	Arthropoda						Arthropoda	Animalia	Arthropoda						Arthropoda	phylum	NCBI_annotation|do:Eukaryota|p:Arthropoda|c:NA|o:NA|f:NA|g:NA|s:NA
2668	OTU937	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2669	OTU938	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2670	OTU939	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2671	OTU94	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2672	OTU940	Eukaryota	Chordata	Actinopteri	Cypriniformes	Acheilognathidae	Rhodeus	Rhodeus lighti	Rhodeus lighti	Animalia	Chordata		Cypriniformes	Cyprinidae	Rhodeus	Rhodeus lighti	Rhodeus lighti (Wu, 1931)	species	NCBI_annotation|do:Eukaryota|p:Chordata|c:Actinopteri|o:Cypriniformes|f:Acheilognathidae|g:Rhodeus|s:Rhodeus lighti
2673	OTU941	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2674	OTU942	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2675	OTU943	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2676	OTU944	Eukaryota	Rhodophyta	Florideophyceae					Florideophyceae	Plantae	Rhodophyta	Florideophyceae					Florideophyceae	class	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:NA|f:NA|g:NA|s:NA
2677	OTU945	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2678	OTU946	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2679	OTU947	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Constantinea	Constantinea rosamarina	Constantinea rosamarina	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Constantinea	Constantinea rosa-marina	Constantinea rosa-marina (Gmelin) Postels & Ruprecht	species	NCBI_annotation|do:Eukaryota|p:Rhodophyta|c:Florideophyceae|o:Gigartinales|f:Dumontiaceae|g:Constantinea|s:Constantinea rosamarina
2680	OTU948	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2681	OTU949	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2682	OTU95	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2683	OTU950	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2684	OTU951	Eukaryota	Arthropoda	Insecta	Hemiptera				Hemiptera	Animalia	Arthropoda	Insecta	Hemiptera				Hemiptera	order	NCBI_annotation|do:Eukaryota|p:Arthropoda|c:Insecta|o:Hemiptera|f:NA|g:NA|s:NA
2685	OTU952	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2686	OTU953	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2687	OTU954	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2688	OTU955	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2689	OTU956	Eukaryota		Xanthophyceae	Mischococcales	Mischococcaceae	Mischococcus	Mischococcus_sphaerocephalus	Mischococcus_sphaerocephalus	Chromista	Ochrophyta	Xanthophyceae	Mischococcales	Mischococcaceae	Mischococcus		Mischococcus Nägeli, 1849	genus	NCBI_annotation|do:Eukaryota|p:NA|c:Xanthophyceae|o:Mischococcales|f:Mischococcaceae|g:Mischococcus|s:Mischococcus_sphaerocephalus
2690	OTU957	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2691	OTU958	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2692	OTU959	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2693	OTU96	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2694	OTU960	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2695	OTU961	Eukaryota	Oomycota						Oomycota	Chromista	Oomycota						Oomycota	phylum	NCBI_annotation|do:Eukaryota|p:Oomycota|c:NA|o:NA|f:NA|g:NA|s:NA
2696	OTU962	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2697	OTU963	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2698	OTU964	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2699	OTU965	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2700	OTU966	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2701	OTU967	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2702	OTU968	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2703	OTU969	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2704	OTU97	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
2705	OTU970	Eukaryota							Eukaryota										NCBI_annotation|do:Eukaryota|p:NA|c:NA|o:NA|f:NA|g:NA|s:NA
